,drug_id,smiles
1375,BRD-K73397362,c1ccc2c(Oc3nc(Nc4ccc(N5CCOCC5)cc4)c4ncn(C5CCCCC5)c4n3)cccc2c1
1376,BRD-K69840642,CC(C)(C)OC(=O)Nc1ccc(-c2cc(C(=O)NCCCCCCC(=O)NO)no2)cc1
1377,BRD-K89626439,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C\C=C\C=C\1C
1378,BRD-K97181089,N=C(N)NC(=O)c1nc(Cl)c(N)nc1N
1379,BRD-A79314293,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](N)C2SC1
1380,BRD-K37516142,COC1=C(OC)C(=O)C(CCCCCCCCCCO)=C(C)C1=O
1381,BRD-A22380646,COc1ccnc(CS(=O)c2nc3cc(OC(F)F)ccc3[nH]2)c1OC
1382,BRD-K10042277,Clc1ccc2c(c1)N=C(N1CCNCC1)c1ccccc1N2
1383,BRD-K75615183,C=CCN1CCc2nc(N)sc2CC1
1384,BRD-K60511616,CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21
1385,BRD-K08109516,O=c1[nH]c2cc(Cl)ccc2c(O)c1-c1cccc(Oc2ccccc2)c1
1386,BRD-K39965020,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)O
1387,BRD-A64933752,Nc1nc(Nc2ccccc2)nc2c1ncn2C1OC(CO)C(O)C1O
1388,BRD-A11813248,CN(CCc1ccc(Cl)c(Cl)c1)CC(O)COc1ccc(NS(C)(=O)=O)cc1
1389,BRD-K21565985,Cc1cccc(C)c1NC1=NCCCS1
1390,BRD-K18194590,CNC(C)(C)Cc1ccccc1
1391,BRD-A45140972,C=C1c2c(Cl)ccc(O)c2C(=O)C2C(=O)[C@]3(O)C(=O)C(C(N)=O)C(=O)[C@@H](N(C)C)[C@@H]3[C@@H](O)C12
1392,BRD-A79672927,CCN(Cc1ccncc1)C(=O)C(CO)c1ccccc1
1393,BRD-K33483813,CC(=O)Nc1ccc(CC(=O)O)cc1
1394,BRD-K68065987,NC1(c2ccc(-c3nc4ccn5c(=O)[nH]nc5c4cc3-c3ccccc3)cc2)CCC1
1395,BRD-K17378184,COc1ccccc1N1CCN(CCCCNC(=O)c2ccc3ccccc3c2)CC1
1396,BRD-A16444946,C[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@H](O[C@@H]3[C@@H](CO)OC(O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O
1397,BRD-K62353524,CCN(CC)c1ccc(C=NNC(=O)c2ccc(O)cc2)cc1
1398,BRD-K53959060,O=C1Nc2ccccc2C1=C1Nc2ccccc2C1=NO
1399,BRD-A75935363,COc1ccc(CC2c3cc(OC)c(OC)cc3CC[N+]2(C)CCC(=O)OCCCCCOC(=O)CC[N+]2(C)CCc3cc(OC)c(OC)cc3C2Cc2ccc(OC)c(OC)c2)cc1OC
1400,BRD-K66766661,CCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C
1401,BRD-K16277217,CC(=O)c1ccc2c(c1)N(CCCN1CCC(CCO)CC1)c1ccccc1S2
1402,BRD-A18579359,CN(C)CC(O)Cn1c2ccc(Br)cc2c2cc(Br)ccc21
1403,BRD-K03600606,O=C(Oc1cc(OC(=O)c2ccccc2)c2c(c1)O[C@H](c1ccc(OC(=O)c3ccccc3)c(OC(=O)c3ccccc3)c1)[C@@H](OC(=O)c1ccccc1)C2)c1ccccc1
1404,BRD-A44133049,CN1C(=O)COc2c(C(=O)NC3CN4CCC3CC4)cc(Cl)cc21
1405,BRD-K59184148,Cn1cc(C2=C(c3ccc(Cl)cc3Cl)C(=O)NC2=O)c2ccccc21
1406,BRD-K28578425,CN(C(=O)CCCOc1ccc2[nH]c(=O)ccc2c1)C1CCCCC1
1407,BRD-K54708045,O=C(O)c1c(Sc2ccccc2)c2cc(Cl)ccc2n1Cc1ccc(Cl)cc1
1408,BRD-K98530306,Clc1cccc(Cl)c1N=C1NCCN1
1409,BRD-K78278890,CC(C)(C)n1nc(Cc2cccc3ccccc23)c2c(N)ncnc21
1410,BRD-A12016240,CN1C2CCC1CC(NC(=O)c1nn(C)c3ccccc13)C2
1411,BRD-A61392169,OC(CN1CCC(Cc2ccc(F)cc2)CC1)c1ccc(Cl)cc1
1412,BRD-K55703048,Cc1ccc2c(c1)c1c(n2CCc2ccc(C)nc2)CCN(C)C1
1413,BRD-A01826957,CN(CCO)CC(O)Cn1cnc2c1c(=O)n(C)c(=O)n2C
1414,BRD-K80725821,CC(C)n1cnc2c(C(=O)N[C@H]3CN4CCC3CC4)cc(Cl)cc21
1415,BRD-K89732114,CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1
1416,BRD-K68407802,COc1cc2ncnc(Nc3cc(Br)c(O)c(Br)c3)c2cc1OC
1417,BRD-A93000692,CC1(COc2ccc(CC3SC(=O)NC3=O)cc2)CCCCC1
1418,BRD-K72703948,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCCCN1CCOCC1
1419,BRD-K62810658,COc1cccc(-c2cc(=O)c3ccccc3o2)c1N
1420,BRD-K74913225,CCN[C@H]1CN(CCCOC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21
1421,BRD-K07117950,CC(C)=CCOc1c2occc2cc2ccc(=O)oc12
1422,BRD-K62310379,CCC(=O)O[C@]1(C(=O)SCF)[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
1423,BRD-K64451768,c1cc(-c2sc(-c3ccncc3)c(-c3ccncc3)c2-c2ccncc2)ccn1
1424,BRD-K54316499,Cc1ccc(O)c([C@H](CCN(C(C)C)C(C)C)c2ccccc2)c1
1425,BRD-K32830106,N=C(N)NC(=O)Cc1c(Cl)cccc1Cl
1426,BRD-A56359832,CC(c1cc2ccccc2s1)N(O)C(N)=O
1427,BRD-K11399644,N=C(N)NC(=N)NCCc1ccccc1
1428,BRD-K15933101,CCCN(CCC)CCc1cccc2c1CC(=O)N2
1429,BRD-K67847053,N=C(N)NN=Cc1c(Cl)cccc1Cl
1430,BRD-K87909389,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1
1431,BRD-K13810148,CCN(CC)Cc1ccc2cc(COC(=O)Nc3ccc(C(=O)NO)cc3)ccc2c1
1432,BRD-K35531059,CCOC(=O)/N=c1/c[n+](N2CCOCC2)[n-]o1
1433,BRD-K29178788,COc1c2ccccc2nc2occc12
1434,BRD-A49358627,CC(C)(Oc1ccc(C2CC2(Cl)Cl)cc1)C(=O)O
1435,BRD-A87479750,NC(=O)N1C(=O)C(C(=O)c2cccs2)c2cc(Cl)ccc21
1436,BRD-A01643550,CC(=O)OCC(=O)[C@@]1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3[C@@H](O)C[C@@]21C
1437,BRD-K56957086,O=C(/C=C/c1ccc(CN(CCO)CCc2c[nH]c3ccccc23)cc1)NO
1438,BRD-K56064827,COCc1cc(O)c(O)c(O)c1-c1c(COC)cc(O)c(O)c1O
1439,BRD-K70914287,CN1CCC(Nc2ncc3ncnc(Nc4ccc(F)c(Cl)c4)c3n2)CC1
1440,BRD-K47943470,N#CC(C#N)=C(N)/C(C#N)=C/c1cc(O)c(O)c(O)c1
1441,BRD-A38030642,C/C=C/C[C@@H](C)[C@@H](O)C1C(=O)NC(CC)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)N[C@H](C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C
1442,BRD-K93433262,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]2CC[C@H]3[C@H](C)CCCC(C)C)C[C@@H](O)C[C@@H]1O
1443,BRD-K97158071,O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1
1444,BRD-K24538644,COc1ccc(N2CCN(CCCNC(=O)Cn3c(=O)c4cccn4c4c(C)ccnc43)CC2)cc1
1445,BRD-K77695569,c1ccc2[nH]c(-c3cscn3)nc2c1
1446,BRD-K71799949,NC(=O)N1c2ccccc2C=Cc2ccccc21
1447,BRD-A10523515,CC1=C(C(=O)Nc2cc3cn[nH]c3cc2F)C(c2ccc(C(F)(F)F)cc2)CC(=O)N1
1448,BRD-K41445866,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3C(=O)C[C@]12C
1449,BRD-K27710560,O=C1CCc2c(ccc3ccccc23)O1
1450,BRD-K60060639,CC[N+](C)(CC)CC(=O)Nc1c(C)cccc1C
1451,BRD-K30189597,Cn1cc(/C=C2\C(=O)Nc3ccc(S(N)(=O)=O)cc32)c2ccccc21
1452,BRD-K75958195,CN1CCC(=C2c3ccccc3CCc3sccc32)CC1
1453,BRD-K99922388,CC(C)[C@@H]1CC[C@@H](C)C[C@@H]1P(=O)(c1ccccc1)c1ccccc1
1454,BRD-K10852020,Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1
1455,BRD-A14798026,C#C[C@]1(O)CCC2C3CCc4cc(OC)ccc4C3CC[C@@]21C
1456,BRD-K39120595,Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O
1457,BRD-A41301928,COC(C/C=C/C=C/CC/C=C\CC(C)/C=C\C(=C/C(=O)O)CC(=O)O)/C(C)=C\C=C(/C)C(=O)O
1458,BRD-K08219523,CCCCCCCCCOc1ccc2[nH]cc(CCN)c2c1
1459,BRD-A82371568,Nc1nc(Cl)nc2c1ncn2C1OC(CO)C(O)C1F
1460,BRD-K11630072,CCCCCCNC(=O)n1cc(F)c(=O)[nH]c1=O
1461,BRD-K82036761,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21
1462,BRD-K23192422,C[C@]12O[C@H](C[C@]1(O)CO)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O
1463,BRD-K32696739,c1ccc2c3c([nH]c2c1)CNCC3
1464,BRD-A69917777,CC(CC(C(N)=O)(c1ccccc1)c1ccccc1)N(C)C
1465,BRD-K68190965,COc1ccc(CNC(=O)C=Cc2ccc3[nH]cc(CCN(C)C)c3c2)cc1
1466,BRD-K80738081,Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1
1467,BRD-K10176267,O=C(c1c(O)c2ccc(Cl)cc2[nH]c1=O)C1CC1
1468,BRD-K12906962,N/C(=N\C(=O)c1nc(Cl)c(N)nc1N)NCc1ccc(Cl)cc1Cl
1469,BRD-K06817181,BrC1C(Br)C(Br)C(Br)C(Br)C1Br
1470,BRD-A45499626,NC(Cn1ccc(=O)n(Cc2ccccc2C(=O)O)c1=O)C(=O)O
1471,BRD-K64994968,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
1472,BRD-K41903098,CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1
1473,BRD-K26573499,CN(C)c1ccc(/C=C2\CCCN=C2c2cccnc2)cc1
1474,BRD-K05673000,Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12
1475,BRD-K04414442,CC[C@H](NC(=O)c1c(C)c(-c2ccccc2)nc2ccccc12)c1ccccc1
1476,BRD-K61691971,CC1(C)C2=[N+]([O-])c3cc4nccnc4cc3C2=C[C@@]23NC(=O)[C@]4(CCCN4C2=O)C[C@@H]13
1477,BRD-K06878038,Cc1c(O)c(=O)ccn1C
1478,BRD-K54704028,C=C1C[C@@H]2COC(=O)[C@]2(Cc2ccc3ccccc3c2)C1
1479,BRD-A85280935,CCCN1CCCC2Cc3n[nH]cc3CC21
1480,BRD-K78122587,CC(C)[C@H]1c2ccc(F)cc2CC[C@@]1(CCN(C)CCCc1nc2ccccc2[nH]1)OC(=O)C1CC1
1481,BRD-K07996107,C[C@]1(OC(=O)/C=C/c2ccccc2)C[C@@H](O)[C@]2(O)C=CO[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H]12
1482,BRD-K92446736,COc1ccc(CCN(C)CCCN2CCc3cc(OC)c(OC)cc3CC2=O)cc1OC
1483,BRD-K80778372,CN1Cc2c(C(=O)OC(C)(C)C)ncn2-c2ccsc2C1=O
1484,BRD-A25004090,CCOc1ccccc1-n1c(C(C)N2CCN(C(=O)COc3ccc(Cl)cc3)CC2)nc2ccccc2c1=O
1485,BRD-K56115039,c1ccc2cc(C3=NCCN3)ncc2c1
1486,BRD-K88871508,CCN(CC)C(=O)N[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1
1487,BRD-K67013324,CC(=O)NCCc1c(Cc2ccccc2)[nH]c2ccccc12
1488,BRD-K46678324,O=C(Nc1ccncc1)Nc1c(Cl)cc(Cl)cc1Cl
1489,BRD-K63516691,COC(=O)c1c(-c2cc(OC)c(OC)c(OC)c2)c2ccnc(OCc3ncccn3)c2c(=O)n1Cc1ccnc(C)c1
1490,BRD-A17655518,CC(C)Cc1ccc(C(C)C(=O)O)cc1
1491,BRD-A48261811,CC1CNc2c(cccc2S(=O)(=O)N[C@@H](CCCN=C(N)N)C(=O)N2CC[C@@H](C)C[C@@H]2C(=O)O)C1
1492,BRD-K85985071,Cc1c2ccncc2c(C)c2c1[nH]c1ccccc12
1493,BRD-K63675182,CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21
1494,BRD-A14574269,Clc1ccc(C2=CCCC3CCC2N3)cn1
1495,BRD-A75769826,C=C(C)CN1CC[C@]23c4c5ccc(O)c4O[C@H]2c2[nH]c4ccccc4c2C[C@@]3(O)C1C5
1496,BRD-K11636097,Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=O)c1c(F)cccc1F
1497,BRD-K29359156,O=c1c2ccccc2[se]n1-c1ccccc1
1498,BRD-K34776109,CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)N[C@H]3CC[C@H](C)CC3)cc2)C1=O
1499,BRD-K59469039,CC(C)(C)c1cc(/C=C(\C#N)C(N)=S)cc(C(C)(C)C)c1O
1500,BRD-K61269089,O=c1ccc2ccc(O)c(O)c2o1
1501,BRD-K41170226,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@@]21C
1502,BRD-K96119599,CC1=CC(=O)C2=C(C)CC[C@H]3[C@H](C)C(=O)O[C@@H]3[C@@H]12
1503,BRD-K54314721,CN(C)CCc1c[nH]c2ccc(C[C@H]3COC(=O)N3)cc12
1504,BRD-K40892394,COc1ccnc(NC2CCN(C(=O)c3ccc(C#N)cc3)CC2)c1
1505,BRD-A79903587,O=c1[nH]c(=O)n(C2CCCO2)cc1F
1506,BRD-K51671335,CCN1CCC[C@H]1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC
1507,BRD-K14221570,Cc1cc(-c2ccc(N=Nc3cc(S(=O)(=O)O)c4ccccc4c3N)c(C)c2)ccc1N=Nc1cc(S(=O)(=O)O)c2ccccc2c1N
1508,BRD-A75552914,Cc1cc(NC(=O)C2C(=O)c3ccccc3S(=O)(=O)N2C)no1
1509,BRD-K54771420,C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@H]2[C@H]3[C@H](C[C@H](O)[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O
1510,BRD-K68997413,O=C(Nc1cccnc1)N1CCC(Cc2cccc(Oc3ccc(C(F)(F)F)cn3)c2)CC1
1511,BRD-A65440446,CC(C)NCC(O)c1ccc(N)c(C#N)c1
1512,BRD-K14965640,CC(C)Cc1ccc([C@H](C)C(=O)O)cc1
1513,BRD-K48722258,COc1cc(C(=O)OCCCN2CCCN(CCCOC(=O)c3cc(OC)c(OC)c(OC)c3)CC2)cc(OC)c1OC
1514,BRD-K77947974,O=C1NCN(c2ccccc2)C12CCN(CCCC(c1ccc(F)cc1)c1ccc(F)cc1)CC2
1515,BRD-K65639003,COc1ccc(-c2oc3c(CC=C(C)C)c(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc(O)c3c(=O)c2O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)cc1
1516,BRD-A20239487,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1
1517,BRD-K04210847,CC/C(=C(\c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1
1518,BRD-K63343048,CCCCCCCCCCC[C@@H](C[C@@H]1OC(=O)[C@H]1CCCCCC)OC(=O)[C@H](CC(C)C)NC=O
1519,BRD-K45988865,COc1cc(C=Cc2ccc(OC)cc2OC)cc(OC)c1
1520,BRD-K00615600,CN(C)Cc1ccc(-c2nc3cccc4c3n2CCNC4=O)cc1
1521,BRD-K46862739,CC(C)(C(=O)c1cccnc1)c1cccnc1
1522,BRD-K98426715,O=C(CCCCCCC(=O)Nc1ccc([C@@H]2O[C@H](c3ccc(CO)cc3)C[C@H](CSc3nc(-c4ccccc4)c(-c4ccccc4)o3)O2)cc1)NO
1523,BRD-A73581086,CC(CO)NC(=O)C1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1
1524,BRD-K78084463,NCCCCNS(=O)(=O)c1ccc2ccccc2c1
1525,BRD-K71430621,N=C(NCc1ccc(Cl)cc1)SCCCc1c[nH]cn1
1526,BRD-K22878149,CN1CC[C@]2(c3cccc(O)c3)Cc3nc4ccccc4cc3C[C@H]2C1
1527,BRD-A66563878,Cc1cccc(C(C)c2cnc[nH]2)c1C
1528,BRD-K11129031,Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1
1529,BRD-K37865504,CN(C)C(=O)n1nnnc1Cc1ccc(-c2ccccc2)cc1
1530,BRD-A64092382,Cc1cccc(C)c1OCC(C)N
1531,BRD-K03406345,Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1
1532,BRD-K26863634,COc1ccc(C(=O)Oc2ccc(CCn3c(NC(=O)c4ccc(C(F)(F)F)cc4)nc4cc(C(=O)O)ccc43)cc2)cc1
1533,BRD-K93618743,CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1
1534,BRD-K92726801,C[N+]1=Cc2cc3c(cc2CC1)OCO3
1535,BRD-A93236127,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)C6CC[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)C6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O
1536,BRD-A53576514,Cc1ccccc1C(OCCN(C)C)c1ccccc1
1537,BRD-K62363391,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1
1538,BRD-K22828899,CC(=O)NC[C@@H]1C[C@@H](NS(=O)(=O)c2cccc3cncc(C)c23)CN1
1539,BRD-A70407468,CCCCn1c(=O)c2[nH]c(C34CC5CC(CC3C5)C4)nc2n(CCCO)c1=O
1540,BRD-A80213327,CCN(CC)CCCC(C)Nc1nc(C)cc(Nc2ccc3nc(C)cc(N)c3c2)n1
1541,BRD-K51223576,N#CC(=Cc1ccc(O)c(O)c1)C(N)=O
1542,BRD-K10016611,CN1C=CC=C/C1=C\N=O
1543,BRD-K89162000,COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN1CCCCC1
1544,BRD-A51820102,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1
1545,BRD-A98378129,O=C1OC(OC(=O)c2cccnc2Nc2cccc(C(F)(F)F)c2)c2ccccc21
1546,BRD-K64044582,CCCCC/C=C\C/C=C\CCCCCCCC(N)=O
1547,BRD-K02607075,COc1cc2c3cc1Oc1cc(ccc1O)C[C@@H]1c4c(cc(OC)c(O)c4Oc4cccc(c4)C[C@@H]3N(C)CC2)CC[N+]1(C)C
1548,BRD-A06726973,CCCC(=O)Nc1nc2c(ncn2C2O[C@H]3COP(=O)(O)O[C@@H]3[C@@H]2OC(=O)CCC)c(=O)[nH]1
1549,BRD-K65146499,COc1ccc2cc(CCC(C)=O)ccc2c1
1550,BRD-K14920963,O=C(O)c1ccccc1-c1c2cc(I)c(=O)c(I)c-2oc2c(I)c(O)c(I)cc12
1551,BRD-K94830329,O=C(O)c1cccc(-c2noc(-c3ccccc3F)n2)c1
1552,BRD-K33204703,N#CC(C#N)=C(N)/C(C#N)=C/c1ccc2[nH]ccc2c1
1553,BRD-K69556541,CC(C)[C@]1(O)[C@@H](OC(=O)c2ccc[nH]2)[C@@]2(O)[C@@]3(C)C[C@]4(O)O[C@@]5([C@H](O)[C@@H](C)CC[C@]35O)[C@@]2(O)[C@]41C
1554,BRD-K57546357,COc1cc(O)c2c(=O)c(-c3ccc(O)cc3)coc2c1
1555,BRD-K16195444,Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1
1556,BRD-K54790157,Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1
1557,BRD-A03359064,N#Cc1ccccc1OCC(O)CNCCNC(=O)Nc1ccccc1
1558,BRD-K33211335,COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3
1559,BRD-K29582677,Fc1ccc(C(c2ccc(F)cc2)N2CCN(C/C=C/c3ccccc3)CC2)cc1
1560,BRD-K24132293,COc1cc(/C=C/C(=O)N2CCC=CC2=O)cc(OC)c1OC
1561,BRD-K84996949,COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc1OC
1562,BRD-A90515964,COc1ccccc1OCC(O)CO
1563,BRD-K65910366,CCc1ccc(S(=O)(=O)NCc2ccc(C(=O)NCCN(Cc3ccccc3)C(C)C)cc2)cc1
1564,BRD-A02180903,C[C@H]1CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO
1565,BRD-K46469693,COc1ccc(CCCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1
1566,BRD-K53545112,N#Cc1cc2nc(O)c(O)nc2cc1[N+](=O)[O-]
1567,BRD-A03216249,Cc1cccc(C)c1NC(=O)C1CCCCN1C
1568,BRD-K27665173,O=C(c1cc2ccccc2[nH]1)c1cc2cc(O)ccc2[nH]1
1569,BRD-K26373640,NC(=O)c1sc(-c2ccsc2)cc1N
1570,BRD-K32610195,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CCC2=O
1571,BRD-K00603606,Clc1ccccc1CN1CCc2sccc2C1
1572,BRD-K74133369,CC[C@@H]1/C=C/C=C/C[C@H](C)[C@@H](O)[C@](C)(O)C(=O)[C@H](C)[C@@H](O)[C@H](C)C(=O)[C@H](C)[C@@H](O)[C@H](C)/C=C/C(=O)O[C@@H]2[C@@H](C)[C@H](CC1)O[C@]1(CC[C@@H](C)[C@@H](C[C@@H](C)O)O1)[C@@H]2C
1573,BRD-A75368507,CN(C)C1C(=O)C(C(N)=O)C(=O)C2(O)C(=O)C3C(=O)c4c(O)ccc(Cl)c4C(O)C3CC12
1574,BRD-K31491153,N=C(N)NC(=N)Nc1ccccc1
1575,BRD-K28029915,O=C(O[C@@H]1C[C@@H]2C[C@@H]3C[C@H](C1)N2CC3=O)c1c[nH]c2ccccc12
1576,BRD-A06352508,O=C1NC(=O)c2c1c1c3ccccc3n3c1c1c2c2ccccc2n1C1CCC3O1
1577,BRD-K92758126,C=C1C[C@]23C[C@@]1(O)CC[C@H]2[C@@]12C=C[C@H](O)[C@@](C)(C(=O)O1)[C@H]2[C@@H]3C(=O)O
1578,BRD-K94919853,Cc1ccc(C(=O)N2c3ccccc3Sc3ccccc32)cc1
1579,BRD-A29901043,COc1cc(C)c(Sc2cnc(NC(=O)c3ccc(CNC(C)C(C)C)cc3)s2)cc1C(=O)N1CCN(C(C)=O)CC1
1580,BRD-K70976396,CO[C@@]1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@@H]21
1581,BRD-K40175214,CCC(=O)N1CCN(c2ccc(-n3c(=O)ccc4cnc5ccc(-c6cnc7ccccc7c6)cc5c43)cc2C(F)(F)F)CC1
1582,BRD-K81855038,CC(=O)OCC(=O)NCCCOc1cccc(CN2CCCCC2)c1
1583,BRD-K10995081,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1
1584,BRD-K15891719,C[C@H](Cn1cnc2c(N)ncnc21)OCP(=O)(O)O
1585,BRD-K14791739,CCC(=O)O[C@@]1(C(=O)SCF)[C@H](C)C[C@@H]2[C@H]3C[C@H](F)C4=CC(=O)C=C[C@@]4(C)[C@]3(F)[C@@H](O)C[C@]21C
1586,BRD-K91370081,COc1ccc(C[C@H]2NC[C@H](O)[C@H]2OC(C)=O)cc1
1587,BRD-K17868609,CN1CCC(c2c[nH]c3ccc(O)cc23)CC1
1588,BRD-K32164935,Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1
1589,BRD-K82865713,CCCCC[C@H](O)/C=C/C1=C(C/C=C\CCCC(=O)O)C(=O)CC1
1590,BRD-K77641333,c1ccc2c(CC3=NCCN3)cccc2c1
1591,BRD-A13807286,CCOC(=O)C1=C(N)Oc2ccc(Br)cc2C1C(C#N)C(=O)OCC
1592,BRD-K78485176,CCCc1nc(C(C)(C)O)c(C(=O)OCc2oc(=O)oc2C)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1
1593,BRD-A72483914,O=C1NCN(c2ccccc2)C12CCN(CC1COc3ccccc3O1)CC2
1594,BRD-A94413429,O=[N+]([O-])c1ccccc1S(=O)(=O)NCC1CCC(CNCC2CCc3ccccc3C2)CC1
1595,BRD-K31699485,COc1cccc(C=NC=Nc2cccc(OC)c2)c1
1596,BRD-A72066420,COP(=O)(OC)OC(c1ccc(Cl)cc1)P(=O)(OC)OC
1597,BRD-K33583600,O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1O
1598,BRD-K62374253,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2SCC4)CC1
1599,BRD-K80396088,COc1ccc2c(c1)C(=O)N(CCc1ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc1)C(=O)C2(C)C
1600,BRD-K29950728,CCN(CC)CCOc1ccc(/C(=C(\Cl)c2ccccc2)c2ccccc2)cc1
1601,BRD-K62289640,CC(C)c1ccc2c(c1)CC[C@@H]1[C@]2(C)CCC[C@@]1(C)CN
1602,BRD-K15402119,C/C=C1\[C@@H]2C=C(C)C[C@@]1(N)c1ccc(=O)[nH]c1C2
1603,BRD-A24429032,O=C1c2ccccc2CCC1CNCCc1ccc(O)cc1
